"word"	"n"	"right_spelling"
"Newcom"	2	FALSE
"Newington"	2	FALSE
"newsprinting"	2	FALSE
"nextdoor"	2	FALSE
"nextweek"	2	FALSE
"nextyear"	2	FALSE
"ni"	2	FALSE
"Niemeyer's"	2	FALSE
"Nimitybelle"	2	FALSE
"ninetenths"	2	FALSE
"no.t"	2	FALSE
"nobbier"	2	FALSE
"nocontribution"	2	FALSE
"nomatter"	2	FALSE
"nome"	2	FALSE
"nonalcoholic"	2	FALSE
"nonattendance"	2	FALSE
"nondiscrimination"	2	FALSE
"nonemployment"	2	FALSE
"nonGovernment"	2	FALSE
"noninterference"	2	FALSE
"nonpartisan"	2	FALSE
"nonpolitical"	2	FALSE
"nonrecurring"	2	FALSE
"nonunion"	2	FALSE
"NorthSouth"	2	FALSE
"Norwood"	2	FALSE
"nOt"	2	FALSE
"not_"	2	FALSE
"not1"	2	FALSE
"notas"	2	FALSE
"noth"	2	FALSE
"notintend"	2	FALSE
"notopen"	2	FALSE
"notsee"	2	FALSE
"notunder"	2	FALSE
"notwish"	2	FALSE
"nov"	2	FALSE
"np"	2	FALSE
"NQR"	2	FALSE
"nr"	2	FALSE
"nui"	2	FALSE
"Nujoma"	2	FALSE
"Nullarbor"	2	FALSE
"ny"	2	FALSE
"Nyasaland"	2	FALSE
"Nymagee"	2	FALSE
"o.f"	2	FALSE
"o.ne"	2	FALSE
"o.t"	2	FALSE
"o.ur"	2	FALSE
"O'Callaghan"	2	FALSE
"O'Flaherty"	2	FALSE
"O'Gorman"	2	FALSE
"O'Grady"	2	FALSE
"Oakey"	2	FALSE
"Oakleigh"	2	FALSE
"oast"	2	FALSE
"Oau"	2	FALSE
"obiter"	2	FALSE
"ocasion"	2	FALSE
"Oceana"	2	FALSE
"oF"	2	FALSE
"of51"	2	FALSE
"ofall"	2	FALSE
"ofconsiderable"	2	FALSE
"officersof"	2	FALSE
"ofit"	2	FALSE
"ofone"	2	FALSE
"ofpounds"	2	FALSE
"oftheir"	2	FALSE
"ofthese"	2	FALSE
"ofthose"	2	FALSE
"oftime"	2	FALSE
"oftobacco"	2	FALSE
"oftrepeated"	2	FALSE
"oftwo"	2	FALSE
"ofWar"	2	FALSE
"oldestablished"	2	FALSE
"oldfashioned"	2	FALSE
"Olewale"	2	FALSE
"Olley"	2	FALSE
"ollow"	2	FALSE
"ollows"	2	FALSE
"on12th"	2	FALSE
"On18th"	2	FALSE
"oneeyed"	2	FALSE
"onequarter"	2	FALSE
"onesixth"	2	FALSE
"onetenth"	2	FALSE
"oneto"	2	FALSE
"onhim"	2	FALSE
"onhis"	2	FALSE
"onlv"	2	FALSE
"only1s"	2	FALSE
"onlyone"	2	FALSE
"onseveral"	2	FALSE
"ont"	2	FALSE
"onthat"	2	FALSE
"Ooldea"	2	FALSE
"oonscription"	2	FALSE
"ooo"	2	FALSE
"oper"	2	FALSE
"Ophthalmological"	2	FALSE
"oppo"	2	FALSE
"Oppositionists"	2	FALSE
"or11"	2	FALSE
"Orama"	2	FALSE
"Orangeman"	2	FALSE
"Orangemen"	2	FALSE
"Orbita"	2	FALSE
"order1"	2	FALSE
"orderin"	2	FALSE
"orderthat"	2	FALSE
"orderto"	2	FALSE
"organiza"	2	FALSE
"ornot"	2	FALSE
"orother"	2	FALSE
"ort"	2	FALSE
"oS"	2	FALSE
"Os"	2	FALSE
"Ostend"	2	FALSE
"Ostergren"	2	FALSE
"oth"	2	FALSE
"otherswho"	2	FALSE
"otherthings"	2	FALSE
"oughtto"	2	FALSE
"ously"	2	FALSE
"outports"	2	FALSE
"overcapitalized"	2	FALSE
"overriden"	2	FALSE
"overstaffing"	2	FALSE
"overthe"	2	FALSE
"oxer"	2	FALSE
"P.O"	2	FALSE
"Paddison"	2	FALSE
"Pakenham"	2	FALSE
"paltering"	2	FALSE
"Pannawonica"	2	FALSE
"Pardi"	2	FALSE
"pari"	2	FALSE
"parlies"	2	FALSE
"parochialist"	2	FALSE
"particluar"	2	FALSE
"partizanship"	2	FALSE
"partments"	2	FALSE
"partyand"	2	FALSE
"partyopposite"	2	FALSE
"pas3"	2	FALSE
"passe"	2	FALSE
"Patchewallock"	2	FALSE
"paterson"	2	FALSE
"Pathet"	2	FALSE
"Paton"	2	FALSE
"Pattie"	2	FALSE
"paTty"	2	FALSE
"pauperizing"	2	FALSE
"Pechey"	2	FALSE
"pected"	2	FALSE
"pedigreed"	2	FALSE
"Pedy"	2	FALSE
"Peel's"	2	FALSE
"pei1"	2	FALSE
"Pelaw"	2	FALSE
"pelton"	2	FALSE
"penditure"	2	FALSE
"penholders"	2	FALSE
"Penrose"	2	FALSE
"pense"	2	FALSE
"pentoxide"	2	FALSE
"peopleof"	2	FALSE
"peoplewill"	2	FALSE
"perforin"	2	FALSE
"perial"	2	FALSE
"periodof"	2	FALSE
"perlb"	2	FALSE
"permament"	2	FALSE
"Perouse"	2	FALSE
"Perrett"	2	FALSE
"personsto"	2	FALSE
"Pettifer"	2	FALSE
"pex"	2	FALSE
"ph"	2	FALSE
"pharisees"	2	FALSE
"phenylbutazone"	2	FALSE
"phylloxerainfected"	2	FALSE
"Picton"	2	FALSE
"pigiron"	2	FALSE
"Pimba"	2	FALSE
"Pinnaroo"	2	FALSE
"pipelining"	2	FALSE
"Pitjantjatjara"	2	FALSE
"plete"	2	FALSE
"plonkos"	2	FALSE
"ployes"	2	FALSE
"ployment"	2	FALSE
"PMG"	2	FALSE
"Poage"	2	FALSE
"point.I"	2	FALSE
"pointout"	2	FALSE
"policywhich"	2	FALSE
"pome"	2	FALSE
"pommy"	2	FALSE
"Pontecorvo"	2	FALSE
"Pontius"	2	FALSE
"poohpoohed"	2	FALSE
"popula"	2	FALSE
"Portnoy's"	2	FALSE
"Portugese"	2	FALSE
"portunity"	2	FALSE
"posa"	2	FALSE
"posals"	2	FALSE
"positionof"	2	FALSE
"Postmaster.General"	2	FALSE
"potatogrowing"	2	FALSE
"poultrymen"	2	FALSE
"powellise"	2	FALSE
"Powellizing"	2	FALSE
"powerto"	2	FALSE
"Pozieres"	2	FALSE
"pr"	2	FALSE
"Pratt's"	2	FALSE
"precipitancy"	2	FALSE
"predepression"	2	FALSE
"preelection"	2	FALSE
"preeminence"	2	FALSE
"preeminent"	2	FALSE
"preeminently"	2	FALSE
"preempt"	2	FALSE
"preliminaryinquiry"	2	FALSE
"Preludin"	2	FALSE
"presentationof"	2	FALSE
"presentGovernment"	2	FALSE
"presentthe"	2	FALSE
"PresidentRoosevelt"	2	FALSE
"pression"	2	FALSE
"pri"	2	FALSE
"Primage"	2	FALSE
"primaryindustries"	2	FALSE
"PrimeMinister's"	2	FALSE
"Primo"	2	FALSE
"prin"	2	FALSE
"Pritchard"	2	FALSE
"privatelyowned"	2	FALSE
"privi"	2	FALSE
"pro'blem"	2	FALSE
"producercontrol"	2	FALSE
"producergas"	2	FALSE
"profitearning"	2	FALSE
"profitmaking"	2	FALSE
"profitsharing"	2	FALSE
"propertyowners"	2	FALSE
"proposal1"	2	FALSE
"proposeto"	2	FALSE
"propre"	2	FALSE
"protec"	2	FALSE
"protectionof"	2	FALSE
"providesfor"	2	FALSE
"provisionsof"	2	FALSE
"prunella"	2	FALSE
"Prussianism"	2	FALSE
"pub.lic"	2	FALSE
"Publico"	2	FALSE
"PublicService"	2	FALSE
"PublicWorks"	2	FALSE
"Pulsford"	2	FALSE
"Punch's"	2	FALSE
"Punjab"	2	FALSE
"purchas"	2	FALSE
"Pures"	2	FALSE
"purposesof"	2	FALSE
"pyritic"	2	FALSE
"QTQ"	2	FALSE
"quali"	2	FALSE
"QuarterMastersGeneral"	2	FALSE
"Queensland1"	2	FALSE
"Queenslaud"	2	FALSE
"Quensland"	2	FALSE
"questionbefore"	2	FALSE
"questiontime"	2	FALSE
"quired"	2	FALSE
"quiries"	2	FALSE
"Quonset"	2	FALSE
"Quorumformed"	2	FALSE
"R.G"	2	FALSE
"r.ot"	2	FALSE
"rabbitproof"	2	FALSE
"raceless"	2	FALSE
"Raisings"	2	FALSE
"Ramaciotti"	2	FALSE
"Ranald"	2	FALSE
"Rancic"	2	FALSE
"rankandfile"	2	FALSE
"Rankine"	2	FALSE
"Rankininterjecting"	2	FALSE
"Rastus"	2	FALSE
"rate3"	2	FALSE
"Rattigan"	2	FALSE
"Rawlinna"	2	FALSE
"Raws"	2	FALSE
"Raynor"	2	FALSE
"rayons"	2	FALSE
"Raywood"	2	FALSE
"Razak"	2	FALSE
"re3t"	2	FALSE
"readingof"	2	FALSE
"reallv"	2	FALSE
"Reasley"	2	FALSE
"Reay"	2	FALSE
"receivals"	2	FALSE
"recodification"	2	FALSE
"rect"	2	FALSE
"reduc"	2	FALSE
"reducethe"	2	FALSE
"reductio"	2	FALSE
"Reedman"	2	FALSE
"reemployed"	2	FALSE
"reenactment"	2	FALSE
"referenceto"	2	FALSE
"rega"	2	FALSE
"regroupment"	2	FALSE
"regu"	2	FALSE
"Reichstag"	2	FALSE
"Reidite"	2	FALSE
"rela"	2	FALSE
"relativesof"	2	FALSE
"rency"	2	FALSE
"Rendall"	2	FALSE
"Renold"	2	FALSE
"Renshaw"	2	FALSE
"renten"	2	FALSE
"Repatria"	2	FALSE
"repeatthat"	2	FALSE
"repect"	2	FALSE
"repenteth"	2	FALSE
"replyto"	2	FALSE
"reponsible"	2	FALSE
"representa"	2	FALSE
"representedby"	2	FALSE
"repudiationist"	2	FALSE
"respeot"	2	FALSE
"respon"	2	FALSE
"ridof"	2	FALSE
"rightto"	2	FALSE
"Rigney"	2	FALSE
"rinding"	2	FALSE
"rity"	2	FALSE
"Rivett's"	2	FALSE
"rnakes"	2	FALSE
"rns"	2	FALSE
"roadstead"	2	FALSE
"Roards"	2	FALSE
"Rocla"	2	FALSE
"ron"	2	FALSE
"roneo"	2	FALSE
"roundtable"	2	FALSE
"rouseabout"	2	FALSE
"Roux"	2	FALSE
"Roxby"	2	FALSE
"rst"	2	FALSE
"rumor"	2	FALSE
"Rupanyup"	2	FALSE
"rv"	2	FALSE
"Ryall"	2	FALSE
"Rylands"	2	FALSE
"s.aid"	2	FALSE
"S'tate"	2	FALSE
"S0m"	2	FALSE
"S20"	2	FALSE
"S20,000"	2	FALSE
"S200m"	2	FALSE
"S3m"	2	FALSE
"S4"	2	FALSE
"S50m"	2	FALSE
"Saibai"	2	FALSE
"Sakharov"	2	FALSE
"salar"	2	FALSE
"saleyards"	2	FALSE
"salicylate"	2	FALSE
"Sambios"	2	FALSE
"Sanananda"	2	FALSE
"Sanday"	2	FALSE
"Sawer"	2	FALSE
"sawmilling"	2	FALSE
"Saxelby"	2	FALSE
"sb"	2	FALSE
"sca"	2	FALSE
"Scaddan"	2	FALSE
"scantlings"	2	FALSE
"Schacht"	2	FALSE
"Schelley"	2	FALSE
"scon"	2	FALSE
"section11a"	2	FALSE
"section65"	2	FALSE
"sectionII"	2	FALSE
"seethem"	2	FALSE
"seewhat"	2	FALSE
"Selborne"	2	FALSE
"selfinterest"	2	FALSE
"selfprotection"	2	FALSE
"selfsufficient"	2	FALSE
"Sellheim"	2	FALSE
"Semenov"	2	FALSE
"semidrought"	2	FALSE
"semipermanent"	2	FALSE
"semipublic"	2	FALSE
"Senanayake"	2	FALSE
"sendee"	2	FALSE
"sentations"	2	FALSE
"sentative"	2	FALSE
"Seppelt"	2	FALSE
"sergeantmajor"	2	FALSE
"sergeantmajors"	2	FALSE
"seriouslyill"	2	FALSE
"SerjeantatArms"	2	FALSE
"Serong"	2	FALSE
"session.It"	2	FALSE
"setby"	2	FALSE
"setoff"	2	FALSE
"seventyfive"	2	FALSE
"seventytwo"	2	FALSE
"Shakspeare"	2	FALSE
"Shandon"	2	FALSE
"Shann"	2	FALSE
"sharefarmer"	2	FALSE
"shillyshallying"	2	FALSE
"Shinwell"	2	FALSE
"shipmaster"	2	FALSE
"Sholl"	2	FALSE
"Shortell"	2	FALSE
"shorthanded"	2	FALSE
"shortsightedness"	2	FALSE
"should.be"	2	FALSE
"showgrounds"	2	FALSE
"shownby"	2	FALSE
"sickener"	2	FALSE
"side3"	2	FALSE
"siderable"	2	FALSE
"sidering"	2	FALSE
"Sidorenko"	2	FALSE
"Sievwright"	2	FALSE
"Sikorsky"	2	FALSE
"Silling"	2	FALSE
"silverers"	2	FALSE
"silvertail"	2	FALSE
"Sim's"	2	FALSE
"sinceI"	2	FALSE
"sincethe"	2	FALSE
"sinkings"	2	FALSE
"sioner"	2	FALSE
"sioners"	2	FALSE
"sirex"	2	FALSE
"SirFrederick"	2	FALSE
"Siroset"	2	FALSE
"SirRobert"	2	FALSE
"sition"	2	FALSE
"Sitmar"	2	FALSE
"sive"	2	FALSE
"sixmonthly"	2	FALSE
"sixtyfive"	2	FALSE
"Slagg"	2	FALSE
"Slavia"	2	FALSE
"SLRs"	2	FALSE
"small1"	2	FALSE
"smallarms"	2	FALSE
"smallminded"	2	FALSE
"Smalpage"	2	FALSE
"Smeaton"	2	FALSE
"Smith'sman"	2	FALSE
"snakepit"	2	FALSE
"Snark"	2	FALSE
"Snelson"	2	FALSE
"Snooks"	2	FALSE
"socioeconomic"	2	FALSE
"solatium"	2	FALSE
"Solent"	2	FALSE
"somemonths"	2	FALSE
"someof"	2	FALSE
"sonable"	2	FALSE
"sonal"	2	FALSE
"SOO"	2	FALSE
"soonas"	2	FALSE
"sotto"	2	FALSE
"South1"	2	FALSE
"southeast"	2	FALSE
"Southeast"	2	FALSE
"SouthWest"	2	FALSE
"SPEAKER__Order"	2	FALSE
"Springhill"	2	FALSE
"SQS"	2	FALSE
"Squizzy"	2	FALSE
"stageof"	2	FALSE
"Stanner"	2	FALSE
"Stat"	2	FALSE
"Statehas"	2	FALSE
"statementon"	2	FALSE
"statementto"	2	FALSE
"Stateowned"	2	FALSE
"statethat"	2	FALSE
"Statist's"	2	FALSE
"statutebooks"	2	FALSE
"Stc"	2	FALSE
"Sten"	2	FALSE
"stg"	2	FALSE
"Stg17"	2	FALSE
"Stg73"	2	FALSE
"stickinthemud"	2	FALSE
"stockintrade"	2	FALSE
"stokehold"	2	FALSE
"stopandgo"	2	FALSE
"storekeeping"	2	FALSE
"straightaway"	2	FALSE
"Strathmore"	2	FALSE
"Strathpine"	2	FALSE
"strect"	2	FALSE
"Streeton"	2	FALSE
"strikeof"	2	FALSE
"Stuhl"	2	FALSE
"sugargrowing"	2	FALSE
"sugarproducing"	2	FALSE
"suitings"	2	FALSE
"Sulman"	2	FALSE
"Sunraysia"	2	FALSE
"superannuitants"	2	FALSE
"supersession"	2	FALSE
"Surry"	2	FALSE
"SUS"	2	FALSE
"SUS7.000"	2	FALSE
"swer"	2	FALSE
"sys"	2	FALSE
"t'hey"	2	FALSE
"Tachi"	2	FALSE
"taction"	2	FALSE
"takehome"	2	FALSE
"Talgarno"	2	FALSE
"Tambo"	2	FALSE
"Tanami"	2	FALSE
"Tancred"	2	FALSE
"tankerage"	2	FALSE
"Tanunda"	2	FALSE
"Taplin"	2	FALSE
"Tariffists"	2	FALSE
"tarradiddle"	2	FALSE
"tated"	2	FALSE
"tbat"	2	FALSE
"td"	2	FALSE
"tection"	2	FALSE
"Tegard"	2	FALSE
"têlê"	2	FALSE
"Telecoppa"	2	FALSE
"Telefomin"	2	FALSE
"teletype"	2	FALSE
"tem"	2	FALSE
"tements"	2	FALSE
"tenens"	2	FALSE
"tentage"	2	FALSE
"Tenterfield"	2	FALSE
"teo"	2	FALSE
"Teport"	2	FALSE
"terest"	2	FALSE
"terras"	2	FALSE
"ters"	2	FALSE
"tes"	2	FALSE
"Tew"	2	FALSE
"tff"	2	FALSE
"th'at"	2	FALSE
"tha1"	2	FALSE
"Thanat"	2	FALSE
"thanhas"	2	FALSE
"thanhe"	2	FALSE
"Thargomindah"	2	FALSE
"that1"	2	FALSE
"thatan"	2	FALSE
"thatare"	2	FALSE
"thatbody"	2	FALSE
"thatcan"	2	FALSE
"thathis"	2	FALSE
"thathonorable"	2	FALSE
"thatif"	2	FALSE
"thatin"	2	FALSE
"thatpower"	2	FALSE
"thatsuch"	2	FALSE
"Thatthe"	2	FALSE
"thatthose"	2	FALSE
"the8th"	2	FALSE
"theaccumulation"	2	FALSE
"theact"	2	FALSE
"theauthority"	2	FALSE
"theawkward"	2	FALSE
"thebest"	2	FALSE
"theBoard"	2	FALSE
"thebounty"	2	FALSE
"theburden"	2	FALSE
"thebuyer"	2	FALSE
"thecircumstances"	2	FALSE
"theCivil"	2	FALSE
"TheCommonwealth"	2	FALSE
"thecompany"	2	FALSE
"theconditions"	2	FALSE
"theconference"	2	FALSE
"thecost"	2	FALSE
"thecourse"	2	FALSE
"thedifficulty"	2	FALSE
"theearliest"	2	FALSE
"theElectoral"	2	FALSE
"theelectors"	2	FALSE
"theemployees"	2	FALSE
"theEnglish"	2	FALSE
"theeve"	2	FALSE
"theextra"	2	FALSE
"theFederal"	2	FALSE
"theGovernor"	2	FALSE
"theindustry"	2	FALSE
"theland"	2	FALSE
"theleader"	2	FALSE
"them.I"	2	FALSE
"themanufacturer"	2	FALSE
"themarket"	2	FALSE
"themind"	2	FALSE
"theMinistry"	2	FALSE
"theNaval"	2	FALSE
"theNavy"	2	FALSE
"theNorthern"	2	FALSE
"theold"	2	FALSE
"theoperations"	2	FALSE
"theopinion"	2	FALSE
"theoutset"	2	FALSE
"thePacific"	2	FALSE
"theparliamentary"	2	FALSE
"thepast"	2	FALSE
"thepolicy"	2	FALSE
"thePostmaster"	2	FALSE
"thepower"	2	FALSE
"thepractice"	2	FALSE
"theprice"	2	FALSE
"theproducers"	2	FALSE
"thepublic"	2	FALSE
"theRandwick"	2	FALSE
"theRedcliffe"	2	FALSE
"thereport"	2	FALSE
"therequest"	2	FALSE
"therewere"	2	FALSE
"thermo"	2	FALSE
"therolls"	2	FALSE
"thesame"	2	FALSE
"thescheme"	2	FALSE
"thesite"	2	FALSE
"thesmall"	2	FALSE
"thesouthern"	2	FALSE
"theSpeaker"	2	FALSE
"thesugar"	2	FALSE
"thesuggestion"	2	FALSE
"thesystem"	2	FALSE
"thetable"	2	FALSE
"theterm"	2	FALSE
"thevarious"	2	FALSE
"theVictorian"	2	FALSE
"theWar"	2	FALSE
"thewords"	2	FALSE
"theWorks"	2	FALSE
"theyhave"	2	FALSE
"theywere"	2	FALSE
"theywould"	2	FALSE
"thi1"	2	FALSE
"thi6"	2	FALSE
"thinkthe"	2	FALSE
"thirtyseven"	2	FALSE
"thisa"	2	FALSE
"thisBill"	2	FALSE
"thisGovernment"	2	FALSE
"thiskind"	2	FALSE
"thislegislation"	2	FALSE
"thisParliament"	2	FALSE
"thisparticular"	2	FALSE
"thisrespect"	2	FALSE
"thisscheme"	2	FALSE
"tho.se"	2	FALSE
"Thompsons"	2	FALSE
"threeofficers"	2	FALSE
"threequarter"	2	FALSE
"tht"	2	FALSE
"tiations"	2	FALSE
"Tibooburra"	2	FALSE
"ticable"	2	FALSE
"tice"	2	FALSE
"ticular"	2	FALSE
"tihe"	2	FALSE
"tiie"	2	FALSE
"Tike"	2	FALSE
"til"	2	FALSE
"tileworks"	2	FALSE
"timberworkers"	2	FALSE
"Timbuctoo"	2	FALSE
"time_"	2	FALSE
"timehonoured"	2	FALSE
"timepayment"	2	FALSE
"tinctly"	2	FALSE
"tinkerings"	2	FALSE
"tireurs"	2	FALSE
"TJ"	2	FALSE
"tleman"	2	FALSE
"tm"	2	FALSE
"to10d"	2	FALSE
"to111"	2	FALSE
"to7"	2	FALSE
"toagree"	2	FALSE
"toall"	2	FALSE
"toallow"	2	FALSE
"toan"	2	FALSE
"toany"	2	FALSE
"toascertain"	2	FALSE
"toask"	2	FALSE
"tobelieve"	2	FALSE
"tocal"	2	FALSE
"tocreate"	2	FALSE
"todetermine"	2	FALSE
"todiscuss"	2	FALSE
"todo"	2	FALSE
"toEngland"	2	FALSE
"toestablish"	2	FALSE
"toexpress"	2	FALSE
"tofollow"	2	FALSE
"toFrance"	2	FALSE
"tohis"	2	FALSE
"toimprove"	2	FALSE
"toincrease"	2	FALSE
"toit"	2	FALSE
"Tollway"	2	FALSE
"tomove"	2	FALSE
"tomy"	2	FALSE
"Tongkah"	2	FALSE
"tonners"	2	FALSE
"toobtain"	2	FALSE
"tooffer"	2	FALSE
"Toomer"	2	FALSE
"toone"	2	FALSE
"tooppose"	2	FALSE
"toother"	2	FALSE
"toour"	2	FALSE
"Toowong"	2	FALSE
"Topp's"	2	FALSE
"toral"	2	FALSE
"torefer"	2	FALSE
"toremain"	2	FALSE
"toRockhampton"	2	FALSE
"Torokina"	2	FALSE
"tors"	2	FALSE
"tosupply"	2	FALSE
"Totalisator"	2	FALSE
"totalizator"	2	FALSE
"tothem"	2	FALSE
"tothese"	2	FALSE
"tothink"	2	FALSE
"totime"	2	FALSE
"Touche"	2	FALSE
"toWestern"	2	FALSE
"towhat"	2	FALSE
"towhich"	2	FALSE
"towithdraw"	2	FALSE
"Tozer"	2	FALSE
"tp"	2	FALSE
"tQ"	2	FALSE
"tradeand"	2	FALSE
"tralia's"	2	FALSE
"tramline"	2	FALSE
"transAustralian"	2	FALSE
"transPacific"	2	FALSE
"Trautwein's"	2	FALSE
"Travelodge"	2	FALSE
"Treasurybills"	2	FALSE
"Tregowan"	2	FALSE
"Treloar's"	2	FALSE
"treme"	2	FALSE
"trendies"	2	FALSE
"Trenwith"	2	FALSE
"tri"	2	FALSE
"tributing"	2	FALSE
"Triffitt's"	2	FALSE
"trochus"	2	FALSE
"truethat"	2	FALSE
"TSR"	2	FALSE
"tt"	2	FALSE
"tthe"	2	FALSE
"TTS"	2	FALSE
"Tumbarumba"	2	FALSE
"Tungutalum"	2	FALSE
"Tunnecliffe"	2	FALSE
"tured"	2	FALSE
"turu"	2	FALSE
"twentyseven"	2	FALSE
"twentysixth"	2	FALSE
"twentytwo"	2	FALSE
"twixt"	2	FALSE
"twoor"	2	FALSE
"twoyears"	2	FALSE
"ty"	2	FALSE
"u3"	2	FALSE
"U3"	2	FALSE
"Uie"	2	FALSE
"Uke"	2	FALSE
"ul"	2	FALSE
"ully"	2	FALSE
"unapprenticed"	2	FALSE
"unbiassed"	2	FALSE
"undera"	2	FALSE
"undermanning"	2	FALSE
"undersubscription"	2	FALSE
"Underthe"	2	FALSE
"UnderTreasurer"	2	FALSE
"undreamt"	2	FALSE
"unemploy"	2	FALSE
"unequivocably"	2	FALSE
"unfairest"	2	FALSE
"unfortu"	2	FALSE
"unheathy"	2	FALSE
"unlesswe"	2	FALSE
"unprogressive"	2	FALSE
"unrecognized"	2	FALSE
"unremedied"	2	FALSE
"unremunerative"	2	FALSE
"Unsworth"	2	FALSE
"until11"	2	FALSE
"unutilized"	2	FALSE
"Unwin"	2	FALSE
"unwrought"	2	FALSE
"uponto"	2	FALSE
"Uppill"	2	FALSE
"upto"	2	FALSE
"upvalued"	2	FALSE
"Uranquinty"	2	FALSE
"UREN"	2	FALSE
"US25m"	2	FALSE
"US30m"	2	FALSE
"US50m"	2	FALSE
"use'd"	2	FALSE
"Ustashi"	2	FALSE
"usthat"	2	FALSE
"V.C"	2	FALSE
"vapouring"	2	FALSE
"Vaucluse"	2	FALSE
"vears"	2	FALSE
"verage"	2	FALSE
"vernment's"	2	FALSE
"versâ"	2	FALSE
"Vertol"	2	FALSE
"verymuch"	2	FALSE
"Ves"	2	FALSE
"vestings"	2	FALSE
"viâ"	2	FALSE
"ViceMarshal"	2	FALSE
"Vict"	2	FALSE
"vieing"	2	FALSE
"vigor"	2	FALSE
"Viljoen"	2	FALSE
"vill"	2	FALSE
"viously"	2	FALSE
"virture"	2	FALSE
"vises"	2	FALSE
"Vittoria"	2	FALSE
"Vladivostock"	2	FALSE
"voce"	2	FALSE
"voluntaryism"	2	FALSE
"Vorster"	2	FALSE
"vot"	2	FALSE
"voteless"	2	FALSE
"w.ay"	2	FALSE
"w'e"	2	FALSE
"W'e"	2	FALSE
"wa's"	2	FALSE
"waB"	2	FALSE
"Waddell"	2	FALSE
"Wahine"	2	FALSE
"Wai"	2	FALSE
"Wal"	2	FALSE
"Wales.I"	2	FALSE
"Walkerville"	2	FALSE
"Wallgrove"	2	FALSE
"Wangi"	2	FALSE
"wantedthe"	2	FALSE
"wantto"	2	FALSE
"Wardang"	2	FALSE
"was11s"	2	FALSE
"wasconsidered"	2	FALSE
"washaways"	2	FALSE
"wasmoved"	2	FALSE
"wassent"	2	FALSE
"wasto"	2	FALSE
"wasused"	2	FALSE
"Watson.I"	2	FALSE
"Watsonhad"	2	FALSE
"Watsonia"	2	FALSE
"Wattamolla"	2	FALSE
"wayof"	2	FALSE
"Weber's"	2	FALSE
"Webley"	2	FALSE
"wecan"	2	FALSE
"Weddell"	2	FALSE
"wei"	2	FALSE
"weknow"	2	FALSE
"Weknow"	2	FALSE
"welched"	2	FALSE
"wellas"	2	FALSE
"wellmeaning"	2	FALSE
"wellorganized"	2	FALSE
"wellpublicised"	2	FALSE
"Wellsford"	2	FALSE
"wellthoughtout"	2	FALSE
"Wenow"	2	FALSE
"WEO"	2	FALSE
"weredone"	2	FALSE
"wes"	2	FALSE
"Westland"	2	FALSE
"Westmoreland"	2	FALSE
"Wewak"	2	FALSE
"Wewill"	2	FALSE
"wewould"	2	FALSE
"wh'ich"	2	FALSE
"whathe"	2	FALSE
"WhatI"	2	FALSE
"whatis"	2	FALSE
"whatsover"	2	FALSE
"whatthe"	2	FALSE
"whe"	2	FALSE
"wheatfarmer"	2	FALSE
"Whena"	2	FALSE
"Whenthe"	2	FALSE
"wherethe"	2	FALSE
"whetherthe"	2	FALSE
"whichmay"	2	FALSE
"whichthere"	2	FALSE
"whichthis"	2	FALSE
"whichwas"	2	FALSE
"whichwill"	2	FALSE
"whicli"	2	FALSE
"whileI"	2	FALSE
"whiteanted"	2	FALSE
"Whiteinterjecting"	2	FALSE
"Whitlam's"	2	FALSE
"Whitmore"	2	FALSE
"whohad"	2	FALSE
"whois"	2	FALSE
"whoknow"	2	FALSE
"wholehog"	2	FALSE
"whomthe"	2	FALSE
"whos"	2	FALSE
"whowere"	2	FALSE
"whowould"	2	FALSE
"whv"	2	FALSE
"Whv"	2	FALSE
"WILFRID"	2	FALSE
"Wilga"	2	FALSE
"Wilh"	2	FALSE
"Wilkin"	2	FALSE
"will1"	2	FALSE
"Willeroo"	2	FALSE
"willhave"	2	FALSE
"Willhe"	2	FALSE
"Willowra"	2	FALSE
"willthe"	2	FALSE
"Wilsons"	2	FALSE
"wim"	2	FALSE
"Wimble"	2	FALSE
"Windeyer"	2	FALSE
"Windorah"	2	FALSE
"Winneckes"	2	FALSE
"WINTERCOOKE"	2	FALSE
"Wintergarden"	2	FALSE
"wirelesstelegraphy"	2	FALSE
"withan"	2	FALSE
"witlh"	2	FALSE
"Wittenoom"	2	FALSE
"wl"	2	FALSE
"wlm"	2	FALSE
"Wm"	2	FALSE
"Woodman's"	2	FALSE
"woodyard"	2	FALSE
"woolbrokers"	2	FALSE
"woolbuyer"	2	FALSE
"woolgrowing"	2	FALSE
"Woollahra"	2	FALSE
"Wooloomooloo"	2	FALSE
"woolsheds"	2	FALSE
"Woolworth's"	2	FALSE
"Woolworths"	2	FALSE
"Wootten"	2	FALSE
"workingmen"	2	FALSE
"workwomen"	2	FALSE
"Woronora"	2	FALSE
"wouk"	2	FALSE
"woul'd"	2	FALSE
"Wran's"	2	FALSE
"wrapt"	2	FALSE
"wth"	2	FALSE
"wurlies"	2	FALSE
"wy"	2	FALSE
"Wyangala"	2	FALSE
"Wylde"	2	FALSE
"Wynne's"	2	FALSE
"Wynnum"	2	FALSE
"Wyong"	2	FALSE
"xxxiv"	2	FALSE
"xxxix"	2	FALSE
"xxxviii"	2	FALSE
"Yah"	2	FALSE
"yardings"	2	FALSE
"Yarraville"	2	FALSE
"Yarwood"	2	FALSE
